query_item_id,relevant_item_id,culture_canonical,ground_truth_criterion,ground_truth_version
MET:307843,MET:307959,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307843,MET:307960,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307843,MET:307961,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307843,MET:307962,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307843,MET:307963,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307843,MET:307964,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307843,MET:307965,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307843,MET:307966,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307843,MET:307967,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307843,MET:307968,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307843,MET:307972,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307843,MET:308015,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307843,MET:308016,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307843,MET:308017,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307843,MET:308021,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307843,MET:308022,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307843,MET:308023,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307843,MET:308024,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307843,MET:308025,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307843,MET:308026,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307843,MET:308027,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307843,MET:308028,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307843,MET:308029,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307843,MET:308282,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307843,MET:308284,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307843,MET:308285,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307843,MET:314363,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307843,MET:315700,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307843,MET:315772,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307844,CMA:119693,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307844,MET:307841,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307844,MET:307843,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307844,MET:307950,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307844,MET:307953,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307844,MET:307959,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307844,MET:307960,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307844,MET:307961,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307844,MET:307962,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307844,MET:307963,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307844,MET:307964,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307844,MET:307965,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307844,MET:307966,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307844,MET:307967,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307844,MET:307968,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307844,MET:307972,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307844,MET:308015,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307844,MET:308016,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307844,MET:308017,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307844,MET:308021,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307844,MET:308022,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307844,MET:308023,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307844,MET:308024,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307844,MET:308025,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307844,MET:308026,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307844,MET:308027,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307844,MET:308028,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307844,MET:308029,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307844,MET:308282,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307844,MET:308284,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307844,MET:308285,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307844,MET:314363,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307844,MET:315700,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307844,MET:315772,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307846,CMA:128454,Inca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307846,CMA:134604,Inca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307846,MET:307449,Inca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307846,MET:307941,Inca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307846,MET:308079,Inca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307846,MET:308120,Inca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307846,MET:309528,Inca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307846,MET:313152,Inca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307846,MET:313324,Inca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307846,MET:314528,Inca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307846,MET:315690,Inca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307846,MET:315708,Inca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307846,MET:316939,Inca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307846,MET:319524,Inca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307846,MET:319574,Inca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307846,MET:751900,Inca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,CMA:102924,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,CMA:119676,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,CMA:119690,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,CMA:124741,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,CMA:137312,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,MET:307677,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,MET:307679,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,MET:307682,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,MET:307683,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,MET:307852,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,MET:307853,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,MET:308034,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,MET:308035,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,MET:308036,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,MET:308037,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,MET:308039,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,MET:308040,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,MET:308042,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,MET:308044,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,MET:308046,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,MET:308048,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,MET:308053,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,MET:308056,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,MET:308057,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,MET:308058,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,MET:308060,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,MET:308068,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,MET:308070,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,MET:308072,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,MET:308076,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,MET:308077,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,MET:308078,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,MET:308098,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,MET:308100,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,MET:308101,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,MET:308105,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,MET:308106,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,MET:308113,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,MET:310511,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,MET:316945,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307851,MET:318460,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,CMA:102924,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,CMA:119676,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,CMA:119690,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,CMA:124741,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,CMA:137312,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,MET:307677,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,MET:307679,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,MET:307682,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,MET:307683,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,MET:307851,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,MET:307853,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,MET:308034,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,MET:308035,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,MET:308036,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,MET:308037,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,MET:308039,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,MET:308040,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,MET:308042,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,MET:308044,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,MET:308046,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,MET:308048,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,MET:308053,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,MET:308056,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,MET:308057,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,MET:308058,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,MET:308060,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,MET:308068,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,MET:308070,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,MET:308072,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,MET:308076,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,MET:308077,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,MET:308078,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,MET:308098,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,MET:308100,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,MET:308101,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,MET:308105,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,MET:308106,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,MET:308113,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,MET:310511,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,MET:316945,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307852,MET:318460,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,CMA:102924,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,CMA:119676,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,CMA:119690,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,CMA:124741,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,CMA:137312,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,MET:307677,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,MET:307679,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,MET:307682,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,MET:307683,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,MET:307851,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,MET:307852,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,MET:308034,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,MET:308035,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,MET:308036,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,MET:308037,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,MET:308039,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,MET:308040,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,MET:308042,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,MET:308044,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,MET:308046,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,MET:308048,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,MET:308053,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,MET:308056,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,MET:308057,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,MET:308058,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,MET:308060,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,MET:308068,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,MET:308070,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,MET:308072,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,MET:308076,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,MET:308077,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,MET:308078,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,MET:308098,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,MET:308100,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,MET:308101,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,MET:308105,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,MET:308106,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,MET:308113,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,MET:310511,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,MET:316945,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307853,MET:318460,Paracas,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307940,CMA:104234,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307940,CMA:104236,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307940,CMA:104240,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307940,CMA:104241,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307940,CMA:104242,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307940,CMA:104243,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307940,CMA:104244,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307940,CMA:104245,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307940,CMA:104246,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307940,CMA:104247,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307940,CMA:104248,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307940,CMA:104249,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307940,CMA:108026,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307940,CMA:108033,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307940,CMA:108034,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307940,CMA:108044,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307940,CMA:119652,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307940,CMA:149062,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307940,CMA:302272,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307940,MET:307806,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307940,MET:307943,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307940,MET:308283,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307940,MET:308290,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307940,MET:310059,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307940,MET:310695,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307940,MET:310697,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307940,MET:310698,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307940,MET:310699,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307940,MET:312669,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307940,MET:313121,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307941,CMA:128454,Inca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307941,CMA:134604,Inca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307941,MET:307449,Inca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307941,MET:307846,Inca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307941,MET:308079,Inca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307941,MET:308120,Inca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307941,MET:309528,Inca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307941,MET:313152,Inca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307941,MET:313324,Inca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307941,MET:314528,Inca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307941,MET:315690,Inca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307941,MET:315708,Inca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307941,MET:316939,Inca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307941,MET:319524,Inca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307941,MET:319574,Inca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307941,MET:751900,Inca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307943,CMA:104234,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307943,CMA:104236,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307943,CMA:104240,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307943,CMA:104241,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307943,CMA:104242,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307943,CMA:104243,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307943,CMA:104244,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307943,CMA:104245,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307943,CMA:104246,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307943,CMA:104247,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307943,CMA:104248,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307943,CMA:104249,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307943,CMA:108026,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307943,CMA:108033,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307943,CMA:108034,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307943,CMA:108044,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307943,CMA:119652,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307943,CMA:149062,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307943,CMA:302272,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307943,MET:307806,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307943,MET:307940,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307943,MET:308283,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307943,MET:308290,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307943,MET:310059,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307943,MET:310695,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307943,MET:310697,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307943,MET:310698,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307943,MET:310699,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307943,MET:312669,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307943,MET:313121,Chancay,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307944,CMA:104238,Chimu,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307944,CMA:104390,Chimu,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307944,CMA:108038,Chimu,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307944,CMA:152819,Chimu,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307944,MET:313153,Chimu,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307950,CMA:119693,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307950,MET:307841,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307950,MET:307843,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307950,MET:307844,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307950,MET:307953,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307950,MET:307959,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307950,MET:307960,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307950,MET:307961,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307950,MET:307962,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307950,MET:307963,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307950,MET:307964,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307950,MET:307965,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307950,MET:307966,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307950,MET:307967,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307950,MET:307968,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307950,MET:307972,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307950,MET:308015,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307950,MET:308016,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307950,MET:308017,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307950,MET:308021,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307950,MET:308022,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307950,MET:308023,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307950,MET:308024,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307950,MET:308025,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307950,MET:308026,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307950,MET:308027,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307950,MET:308028,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307950,MET:308029,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307950,MET:308282,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307950,MET:308284,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307950,MET:308285,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307950,MET:314363,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
MET:307950,MET:315700,Nasca,same_strict_canonical_culture,culture_ground_truth_strict_v1
