query_item_id,candidate_item_id,rank,ranking_method,generator_seed,reference_version
CMA:104246,MET:307944,43,random,20260715,reference_rankings_v1
CMA:104246,MET:308024,44,random,20260715,reference_rankings_v1
CMA:104246,MET:318746,45,random,20260715,reference_rankings_v1
CMA:104246,CMA:104234,46,random,20260715,reference_rankings_v1
CMA:104246,MET:315772,47,random,20260715,reference_rankings_v1
CMA:104246,MET:307953,48,random,20260715,reference_rankings_v1
CMA:104246,MET:308035,49,random,20260715,reference_rankings_v1
CMA:104246,MET:307853,50,random,20260715,reference_rankings_v1
CMA:104246,MET:307965,51,random,20260715,reference_rankings_v1
CMA:104246,MET:308101,52,random,20260715,reference_rankings_v1
CMA:104246,MET:312614,53,random,20260715,reference_rankings_v1
CMA:104246,CMA:108033,54,random,20260715,reference_rankings_v1
CMA:104246,MET:307852,55,random,20260715,reference_rankings_v1
CMA:104246,CMA:114131,56,random,20260715,reference_rankings_v1
CMA:104246,CMA:292530,57,random,20260715,reference_rankings_v1
CMA:104246,MET:308042,58,random,20260715,reference_rankings_v1
CMA:104246,CMA:134395,59,random,20260715,reference_rankings_v1
CMA:104246,CMA:164429,60,random,20260715,reference_rankings_v1
CMA:104246,MET:833953,61,random,20260715,reference_rankings_v1
CMA:104246,MET:316945,62,random,20260715,reference_rankings_v1
CMA:104246,MET:314363,63,random,20260715,reference_rankings_v1
CMA:104246,CMA:157111,64,random,20260715,reference_rankings_v1
CMA:104246,CMA:104241,65,random,20260715,reference_rankings_v1
CMA:104246,CMA:119652,66,random,20260715,reference_rankings_v1
CMA:104246,MET:307941,67,random,20260715,reference_rankings_v1
CMA:104246,MET:310698,68,random,20260715,reference_rankings_v1
CMA:104246,MET:313121,69,random,20260715,reference_rankings_v1
CMA:104246,MET:307682,70,random,20260715,reference_rankings_v1
CMA:104246,CMA:104248,71,random,20260715,reference_rankings_v1
CMA:104246,MET:310697,72,random,20260715,reference_rankings_v1
CMA:104246,MET:307966,73,random,20260715,reference_rankings_v1
CMA:104246,CMA:104243,74,random,20260715,reference_rankings_v1
CMA:104246,MET:308113,75,random,20260715,reference_rankings_v1
CMA:104246,MET:307972,76,random,20260715,reference_rankings_v1
CMA:104246,MET:307991,77,random,20260715,reference_rankings_v1
CMA:104246,MET:310695,78,random,20260715,reference_rankings_v1
CMA:104246,MET:308036,79,random,20260715,reference_rankings_v1
CMA:104246,MET:307679,80,random,20260715,reference_rankings_v1
CMA:104246,CMA:124413,81,random,20260715,reference_rankings_v1
CMA:104246,CMA:125095,82,random,20260715,reference_rankings_v1
CMA:104246,MET:308022,83,random,20260715,reference_rankings_v1
CMA:104246,MET:308284,84,random,20260715,reference_rankings_v1
CMA:104246,MET:308025,85,random,20260715,reference_rankings_v1
CMA:104246,MET:307962,86,random,20260715,reference_rankings_v1
CMA:104246,MET:308070,87,random,20260715,reference_rankings_v1
CMA:104246,MET:307843,88,random,20260715,reference_rankings_v1
CMA:104246,MET:308056,89,random,20260715,reference_rankings_v1
CMA:104246,MET:308100,90,random,20260715,reference_rankings_v1
CMA:104246,CMA:119690,91,random,20260715,reference_rankings_v1
CMA:104246,MET:307964,92,random,20260715,reference_rankings_v1
CMA:104246,MET:307940,93,random,20260715,reference_rankings_v1
CMA:104246,MET:307968,94,random,20260715,reference_rankings_v1
CMA:104246,MET:308285,95,random,20260715,reference_rankings_v1
CMA:104246,CMA:104244,96,random,20260715,reference_rankings_v1
CMA:104246,CMA:165184,97,random,20260715,reference_rankings_v1
CMA:104246,MET:308023,98,random,20260715,reference_rankings_v1
CMA:104246,MET:307959,99,random,20260715,reference_rankings_v1
CMA:104246,MET:315708,100,random,20260715,reference_rankings_v1
CMA:104246,CMA:128454,101,random,20260715,reference_rankings_v1
CMA:104246,CMA:157112,102,random,20260715,reference_rankings_v1
CMA:104246,MET:308016,103,random,20260715,reference_rankings_v1
CMA:104246,MET:308057,104,random,20260715,reference_rankings_v1
CMA:104246,CMA:104238,105,random,20260715,reference_rankings_v1
CMA:104246,CMA:104242,106,random,20260715,reference_rankings_v1
CMA:104246,MET:308017,107,random,20260715,reference_rankings_v1
CMA:104246,CMA:114132,108,random,20260715,reference_rankings_v1
CMA:104246,MET:308034,109,random,20260715,reference_rankings_v1
CMA:104246,MET:308026,110,random,20260715,reference_rankings_v1
CMA:104246,CMA:126684,111,random,20260715,reference_rankings_v1
CMA:104246,MET:307449,112,random,20260715,reference_rankings_v1
CMA:104246,MET:314528,113,random,20260715,reference_rankings_v1
CMA:104246,MET:308040,114,random,20260715,reference_rankings_v1
CMA:104246,MET:308290,115,random,20260715,reference_rankings_v1
CMA:104246,CMA:164428,116,random,20260715,reference_rankings_v1
CMA:104246,MET:307677,117,random,20260715,reference_rankings_v1
CMA:104246,CMA:119693,118,random,20260715,reference_rankings_v1
CMA:104246,MET:308027,119,random,20260715,reference_rankings_v1
CMA:104246,MET:308046,120,random,20260715,reference_rankings_v1
CMA:104246,CMA:164430,121,random,20260715,reference_rankings_v1
CMA:104246,MET:318460,122,random,20260715,reference_rankings_v1
CMA:104246,CMA:124741,123,random,20260715,reference_rankings_v1
CMA:104246,MET:308106,124,random,20260715,reference_rankings_v1
CMA:104246,MET:307950,125,random,20260715,reference_rankings_v1
CMA:104246,MET:308120,126,random,20260715,reference_rankings_v1
CMA:104246,CMA:108034,127,random,20260715,reference_rankings_v1
CMA:104246,CMA:104245,128,random,20260715,reference_rankings_v1
CMA:104246,MET:307844,129,random,20260715,reference_rankings_v1
CMA:104246,MET:307683,130,random,20260715,reference_rankings_v1
CMA:104246,CMA:119676,131,random,20260715,reference_rankings_v1
CMA:104246,MET:308105,132,random,20260715,reference_rankings_v1
CMA:104246,CMA:104390,133,random,20260715,reference_rankings_v1
CMA:104246,MET:308058,134,random,20260715,reference_rankings_v1
CMA:104246,MET:675980,135,random,20260715,reference_rankings_v1
CMA:104246,MET:315786,136,random,20260715,reference_rankings_v1
CMA:104246,MET:309528,137,random,20260715,reference_rankings_v1
CMA:104246,CMA:134604,138,random,20260715,reference_rankings_v1
CMA:104246,MET:316913,139,random,20260715,reference_rankings_v1
CMA:104246,CMA:108026,140,random,20260715,reference_rankings_v1
CMA:104246,CMA:165269,141,random,20260715,reference_rankings_v1
CMA:104246,CMA:104236,142,random,20260715,reference_rankings_v1
CMA:104246,MET:319524,143,random,20260715,reference_rankings_v1
CMA:104246,MET:751900,144,random,20260715,reference_rankings_v1
CMA:104246,CMA:155934,145,random,20260715,reference_rankings_v1
CMA:104246,MET:315690,146,random,20260715,reference_rankings_v1
CMA:104246,MET:310511,147,random,20260715,reference_rankings_v1
CMA:104246,MET:308037,148,random,20260715,reference_rankings_v1
CMA:104246,MET:308060,149,random,20260715,reference_rankings_v1
CMA:104246,MET:313152,150,random,20260715,reference_rankings_v1
CMA:104246,MET:308072,151,random,20260715,reference_rankings_v1
CMA:104246,MET:308048,152,random,20260715,reference_rankings_v1
CMA:104246,MET:312669,153,random,20260715,reference_rankings_v1
CMA:104246,CMA:102924,154,random,20260715,reference_rankings_v1
CMA:104246,MET:308283,155,random,20260715,reference_rankings_v1
CMA:104246,MET:308068,156,random,20260715,reference_rankings_v1
CMA:104246,MET:308098,157,random,20260715,reference_rankings_v1
CMA:104246,MET:308044,158,random,20260715,reference_rankings_v1
CMA:104247,MET:310698,1,random,20260715,reference_rankings_v1
CMA:104247,CMA:119693,2,random,20260715,reference_rankings_v1
CMA:104247,MET:307449,3,random,20260715,reference_rankings_v1
CMA:104247,MET:308035,4,random,20260715,reference_rankings_v1
CMA:104247,CMA:128454,5,random,20260715,reference_rankings_v1
CMA:104247,MET:308036,6,random,20260715,reference_rankings_v1
CMA:104247,CMA:119676,7,random,20260715,reference_rankings_v1
CMA:104247,MET:307966,8,random,20260715,reference_rankings_v1
CMA:104247,MET:308285,9,random,20260715,reference_rankings_v1
CMA:104247,MET:310699,10,random,20260715,reference_rankings_v1
CMA:104247,MET:307965,11,random,20260715,reference_rankings_v1
CMA:104247,MET:315772,12,random,20260715,reference_rankings_v1
CMA:104247,MET:308070,13,random,20260715,reference_rankings_v1
CMA:104247,MET:307853,14,random,20260715,reference_rankings_v1
CMA:104247,MET:307943,15,random,20260715,reference_rankings_v1
CMA:104247,MET:307682,16,random,20260715,reference_rankings_v1
CMA:104247,CMA:165268,17,random,20260715,reference_rankings_v1
CMA:104247,CMA:108038,18,random,20260715,reference_rankings_v1
CMA:104247,MET:308105,19,random,20260715,reference_rankings_v1
CMA:104247,MET:307963,20,random,20260715,reference_rankings_v1
CMA:104247,MET:308100,21,random,20260715,reference_rankings_v1
CMA:104247,CMA:104248,22,random,20260715,reference_rankings_v1
CMA:104247,MET:308027,23,random,20260715,reference_rankings_v1
CMA:104247,CMA:157111,24,random,20260715,reference_rankings_v1
CMA:104247,CMA:134604,25,random,20260715,reference_rankings_v1
CMA:104247,MET:319574,26,random,20260715,reference_rankings_v1
CMA:104247,MET:313121,27,random,20260715,reference_rankings_v1
CMA:104247,CMA:114132,28,random,20260715,reference_rankings_v1
CMA:104247,MET:313153,29,random,20260715,reference_rankings_v1
CMA:104247,CMA:152819,30,random,20260715,reference_rankings_v1
CMA:104247,CMA:108034,31,random,20260715,reference_rankings_v1
CMA:104247,CMA:104243,32,random,20260715,reference_rankings_v1
CMA:104247,CMA:292530,33,random,20260715,reference_rankings_v1
CMA:104247,CMA:157112,34,random,20260715,reference_rankings_v1
CMA:104247,MET:318460,35,random,20260715,reference_rankings_v1
CMA:104247,MET:308037,36,random,20260715,reference_rankings_v1
CMA:104247,MET:307852,37,random,20260715,reference_rankings_v1
CMA:104247,CMA:125095,38,random,20260715,reference_rankings_v1
CMA:104247,CMA:104390,39,random,20260715,reference_rankings_v1
CMA:104247,MET:307851,40,random,20260715,reference_rankings_v1
CMA:104247,CMA:126684,41,random,20260715,reference_rankings_v1
CMA:104247,MET:751900,42,random,20260715,reference_rankings_v1
CMA:104247,MET:310511,43,random,20260715,reference_rankings_v1
CMA:104247,MET:308078,44,random,20260715,reference_rankings_v1
CMA:104247,MET:313324,45,random,20260715,reference_rankings_v1
CMA:104247,MET:307991,46,random,20260715,reference_rankings_v1
CMA:104247,CMA:104234,47,random,20260715,reference_rankings_v1
CMA:104247,MET:308106,48,random,20260715,reference_rankings_v1
CMA:104247,MET:307962,49,random,20260715,reference_rankings_v1
CMA:104247,MET:308021,50,random,20260715,reference_rankings_v1
CMA:104247,MET:308017,51,random,20260715,reference_rankings_v1
CMA:104247,CMA:114131,52,random,20260715,reference_rankings_v1
CMA:104247,MET:312615,53,random,20260715,reference_rankings_v1
CMA:104247,MET:308048,54,random,20260715,reference_rankings_v1
CMA:104247,MET:315700,55,random,20260715,reference_rankings_v1
CMA:104247,MET:307953,56,random,20260715,reference_rankings_v1
CMA:104247,MET:307950,57,random,20260715,reference_rankings_v1
CMA:104247,CMA:108044,58,random,20260715,reference_rankings_v1
CMA:104247,CMA:119652,59,random,20260715,reference_rankings_v1
CMA:104247,MET:308056,60,random,20260715,reference_rankings_v1
CMA:104247,MET:308022,61,random,20260715,reference_rankings_v1
CMA:104247,MET:307683,62,random,20260715,reference_rankings_v1
CMA:104247,CMA:137312,63,random,20260715,reference_rankings_v1
CMA:104247,MET:315786,64,random,20260715,reference_rankings_v1
CMA:104247,MET:308053,65,random,20260715,reference_rankings_v1
CMA:104247,MET:307806,66,random,20260715,reference_rankings_v1
CMA:104247,CMA:108033,67,random,20260715,reference_rankings_v1
CMA:104247,MET:308284,68,random,20260715,reference_rankings_v1
CMA:104247,MET:316945,69,random,20260715,reference_rankings_v1
CMA:104247,MET:308113,70,random,20260715,reference_rankings_v1
CMA:104247,MET:307940,71,random,20260715,reference_rankings_v1
CMA:104247,MET:314528,72,random,20260715,reference_rankings_v1
CMA:104247,CMA:104238,73,random,20260715,reference_rankings_v1
CMA:104247,MET:308076,74,random,20260715,reference_rankings_v1
CMA:104247,MET:307967,75,random,20260715,reference_rankings_v1
CMA:104247,CMA:104241,76,random,20260715,reference_rankings_v1
CMA:104247,MET:319524,77,random,20260715,reference_rankings_v1
CMA:104247,MET:308024,78,random,20260715,reference_rankings_v1
CMA:104247,MET:308044,79,random,20260715,reference_rankings_v1
CMA:104247,MET:308282,80,random,20260715,reference_rankings_v1
CMA:104247,CMA:164430,81,random,20260715,reference_rankings_v1
CMA:104247,CMA:165269,82,random,20260715,reference_rankings_v1
CMA:104247,MET:833953,83,random,20260715,reference_rankings_v1
CMA:104247,MET:308098,84,random,20260715,reference_rankings_v1
CMA:104247,CMA:164428,85,random,20260715,reference_rankings_v1
CMA:104247,CMA:165267,86,random,20260715,reference_rankings_v1
CMA:104247,MET:310697,87,random,20260715,reference_rankings_v1
CMA:104247,CMA:104236,88,random,20260715,reference_rankings_v1
CMA:104247,MET:317736,89,random,20260715,reference_rankings_v1
CMA:104247,CMA:149062,90,random,20260715,reference_rankings_v1
CMA:104247,CMA:104242,91,random,20260715,reference_rankings_v1
CMA:104247,MET:308023,92,random,20260715,reference_rankings_v1
CMA:104247,CMA:164429,93,random,20260715,reference_rankings_v1
CMA:104247,MET:308060,94,random,20260715,reference_rankings_v1
CMA:104247,CMA:102924,95,random,20260715,reference_rankings_v1
CMA:104247,MET:307679,96,random,20260715,reference_rankings_v1
CMA:104247,MET:310059,97,random,20260715,reference_rankings_v1
CMA:104247,MET:308068,98,random,20260715,reference_rankings_v1
CMA:104247,MET:308028,99,random,20260715,reference_rankings_v1
CMA:104247,MET:308042,100,random,20260715,reference_rankings_v1
CMA:104247,MET:307960,101,random,20260715,reference_rankings_v1
CMA:104247,MET:308046,102,random,20260715,reference_rankings_v1
CMA:104247,CMA:104245,103,random,20260715,reference_rankings_v1
CMA:104247,MET:314363,104,random,20260715,reference_rankings_v1
CMA:104247,MET:312614,105,random,20260715,reference_rankings_v1
CMA:104247,CMA:119690,106,random,20260715,reference_rankings_v1
CMA:104247,CMA:124741,107,random,20260715,reference_rankings_v1
CMA:104247,MET:307959,108,random,20260715,reference_rankings_v1
CMA:104247,MET:308015,109,random,20260715,reference_rankings_v1
CMA:104247,CMA:124413,110,random,20260715,reference_rankings_v1
CMA:104247,MET:307968,111,random,20260715,reference_rankings_v1
CMA:104247,MET:307844,112,random,20260715,reference_rankings_v1
CMA:104247,MET:310695,113,random,20260715,reference_rankings_v1
CMA:104247,MET:308016,114,random,20260715,reference_rankings_v1
CMA:104247,CMA:155934,115,random,20260715,reference_rankings_v1
CMA:104247,MET:308072,116,random,20260715,reference_rankings_v1
CMA:104247,MET:307843,117,random,20260715,reference_rankings_v1
CMA:104247,MET:308058,118,random,20260715,reference_rankings_v1
CMA:104247,MET:309528,119,random,20260715,reference_rankings_v1
CMA:104247,MET:307944,120,random,20260715,reference_rankings_v1
CMA:104247,MET:308039,121,random,20260715,reference_rankings_v1
CMA:104247,CMA:134395,122,random,20260715,reference_rankings_v1
CMA:104247,MET:308034,123,random,20260715,reference_rankings_v1
CMA:104247,CMA:104240,124,random,20260715,reference_rankings_v1
CMA:104247,CMA:108026,125,random,20260715,reference_rankings_v1
CMA:104247,MET:313152,126,random,20260715,reference_rankings_v1
CMA:104247,MET:308025,127,random,20260715,reference_rankings_v1
CMA:104247,MET:316913,128,random,20260715,reference_rankings_v1
CMA:104247,MET:307972,129,random,20260715,reference_rankings_v1
CMA:104247,MET:312669,130,random,20260715,reference_rankings_v1
CMA:104247,MET:307941,131,random,20260715,reference_rankings_v1
CMA:104247,MET:308040,132,random,20260715,reference_rankings_v1
CMA:104247,CMA:104244,133,random,20260715,reference_rankings_v1
CMA:104247,MET:307964,134,random,20260715,reference_rankings_v1
CMA:104247,MET:307961,135,random,20260715,reference_rankings_v1
CMA:104247,CMA:165266,136,random,20260715,reference_rankings_v1
CMA:104247,MET:675980,137,random,20260715,reference_rankings_v1
CMA:104247,MET:307677,138,random,20260715,reference_rankings_v1
CMA:104247,CMA:165184,139,random,20260715,reference_rankings_v1
CMA:104247,MET:308079,140,random,20260715,reference_rankings_v1
CMA:104247,MET:315690,141,random,20260715,reference_rankings_v1
CMA:104247,CMA:104246,142,random,20260715,reference_rankings_v1
CMA:104247,CMA:302272,143,random,20260715,reference_rankings_v1
CMA:104247,CMA:134948,144,random,20260715,reference_rankings_v1
CMA:104247,MET:315708,145,random,20260715,reference_rankings_v1
CMA:104247,MET:308101,146,random,20260715,reference_rankings_v1
CMA:104247,MET:318746,147,random,20260715,reference_rankings_v1
CMA:104247,MET:308057,148,random,20260715,reference_rankings_v1
CMA:104247,MET:308283,149,random,20260715,reference_rankings_v1
CMA:104247,MET:308026,150,random,20260715,reference_rankings_v1
CMA:104247,MET:307846,151,random,20260715,reference_rankings_v1
CMA:104247,MET:308290,152,random,20260715,reference_rankings_v1
CMA:104247,MET:308077,153,random,20260715,reference_rankings_v1
CMA:104247,MET:308120,154,random,20260715,reference_rankings_v1
CMA:104247,MET:307841,155,random,20260715,reference_rankings_v1
CMA:104247,CMA:104249,156,random,20260715,reference_rankings_v1
CMA:104247,MET:308029,157,random,20260715,reference_rankings_v1
CMA:104247,MET:316939,158,random,20260715,reference_rankings_v1
CMA:104248,CMA:108026,1,random,20260715,reference_rankings_v1
CMA:104248,MET:308282,2,random,20260715,reference_rankings_v1
CMA:104248,CMA:124413,3,random,20260715,reference_rankings_v1
CMA:104248,MET:308290,4,random,20260715,reference_rankings_v1
CMA:104248,CMA:124741,5,random,20260715,reference_rankings_v1
CMA:104248,CMA:157112,6,random,20260715,reference_rankings_v1
CMA:104248,MET:310699,7,random,20260715,reference_rankings_v1
CMA:104248,MET:308021,8,random,20260715,reference_rankings_v1
CMA:104248,MET:313121,9,random,20260715,reference_rankings_v1
CMA:104248,CMA:155934,10,random,20260715,reference_rankings_v1
CMA:104248,MET:307965,11,random,20260715,reference_rankings_v1
CMA:104248,MET:316945,12,random,20260715,reference_rankings_v1
CMA:104248,MET:314528,13,random,20260715,reference_rankings_v1
CMA:104248,MET:307972,14,random,20260715,reference_rankings_v1
CMA:104248,MET:307846,15,random,20260715,reference_rankings_v1
CMA:104248,MET:307843,16,random,20260715,reference_rankings_v1
CMA:104248,MET:307962,17,random,20260715,reference_rankings_v1
CMA:104248,MET:307968,18,random,20260715,reference_rankings_v1
CMA:104248,MET:312614,19,random,20260715,reference_rankings_v1
CMA:104248,MET:307683,20,random,20260715,reference_rankings_v1
CMA:104248,CMA:165267,21,random,20260715,reference_rankings_v1
CMA:104248,MET:308078,22,random,20260715,reference_rankings_v1
CMA:104248,MET:307449,23,random,20260715,reference_rankings_v1
CMA:104248,MET:315786,24,random,20260715,reference_rankings_v1
CMA:104248,MET:308120,25,random,20260715,reference_rankings_v1
CMA:104248,MET:315708,26,random,20260715,reference_rankings_v1
CMA:104248,MET:307852,27,random,20260715,reference_rankings_v1
CMA:104248,MET:308048,28,random,20260715,reference_rankings_v1
CMA:104248,MET:308068,29,random,20260715,reference_rankings_v1
CMA:104248,MET:308057,30,random,20260715,reference_rankings_v1
CMA:104248,CMA:152819,31,random,20260715,reference_rankings_v1
CMA:104248,MET:307943,32,random,20260715,reference_rankings_v1
CMA:104248,CMA:104240,33,random,20260715,reference_rankings_v1
CMA:104248,CMA:125095,34,random,20260715,reference_rankings_v1
CMA:104248,CMA:137312,35,random,20260715,reference_rankings_v1
CMA:104248,MET:307944,36,random,20260715,reference_rankings_v1
CMA:104248,MET:308015,37,random,20260715,reference_rankings_v1
CMA:104248,MET:308101,38,random,20260715,reference_rankings_v1
CMA:104248,MET:310059,39,random,20260715,reference_rankings_v1
CMA:104248,MET:307960,40,random,20260715,reference_rankings_v1
CMA:104248,MET:308035,41,random,20260715,reference_rankings_v1
CMA:104248,MET:308106,42,random,20260715,reference_rankings_v1
CMA:104248,CMA:108033,43,random,20260715,reference_rankings_v1
CMA:104248,MET:315690,44,random,20260715,reference_rankings_v1
CMA:104248,MET:316913,45,random,20260715,reference_rankings_v1
CMA:104248,CMA:104247,46,random,20260715,reference_rankings_v1
CMA:104248,MET:308036,47,random,20260715,reference_rankings_v1
CMA:104248,MET:308284,48,random,20260715,reference_rankings_v1
CMA:104248,CMA:134395,49,random,20260715,reference_rankings_v1
CMA:104248,MET:307963,50,random,20260715,reference_rankings_v1
CMA:104248,MET:307677,51,random,20260715,reference_rankings_v1
CMA:104248,MET:308046,52,random,20260715,reference_rankings_v1
CMA:104248,CMA:128454,53,random,20260715,reference_rankings_v1
CMA:104248,MET:308016,54,random,20260715,reference_rankings_v1
CMA:104248,MET:308039,55,random,20260715,reference_rankings_v1
CMA:104248,CMA:104249,56,random,20260715,reference_rankings_v1
CMA:104248,MET:310511,57,random,20260715,reference_rankings_v1
CMA:104248,MET:308060,58,random,20260715,reference_rankings_v1
CMA:104248,MET:308028,59,random,20260715,reference_rankings_v1
CMA:104248,MET:307950,60,random,20260715,reference_rankings_v1
CMA:104248,CMA:104242,61,random,20260715,reference_rankings_v1
CMA:104248,MET:307967,62,random,20260715,reference_rankings_v1
CMA:104248,MET:308025,63,random,20260715,reference_rankings_v1
CMA:104248,CMA:114131,64,random,20260715,reference_rankings_v1
CMA:104248,MET:307966,65,random,20260715,reference_rankings_v1
CMA:104248,MET:309528,66,random,20260715,reference_rankings_v1
CMA:104248,MET:308098,67,random,20260715,reference_rankings_v1
CMA:104248,MET:308072,68,random,20260715,reference_rankings_v1
CMA:104248,MET:307679,69,random,20260715,reference_rankings_v1
CMA:104248,MET:307682,70,random,20260715,reference_rankings_v1
CMA:104248,MET:308077,71,random,20260715,reference_rankings_v1
CMA:104248,CMA:104236,72,random,20260715,reference_rankings_v1
CMA:104248,MET:312615,73,random,20260715,reference_rankings_v1
CMA:104248,MET:316939,74,random,20260715,reference_rankings_v1
CMA:104248,MET:308100,75,random,20260715,reference_rankings_v1
CMA:104248,MET:307953,76,random,20260715,reference_rankings_v1
CMA:104248,MET:308079,77,random,20260715,reference_rankings_v1
CMA:104248,MET:308037,78,random,20260715,reference_rankings_v1
CMA:104248,MET:308022,79,random,20260715,reference_rankings_v1
CMA:104248,CMA:149062,80,random,20260715,reference_rankings_v1
CMA:104248,CMA:165268,81,random,20260715,reference_rankings_v1
CMA:104248,MET:307841,82,random,20260715,reference_rankings_v1
CMA:104248,MET:313324,83,random,20260715,reference_rankings_v1
CMA:104248,MET:308023,84,random,20260715,reference_rankings_v1
CMA:104248,CMA:108044,85,random,20260715,reference_rankings_v1
CMA:104248,MET:307806,86,random,20260715,reference_rankings_v1
CMA:104248,MET:308070,87,random,20260715,reference_rankings_v1
CMA:104248,MET:315772,88,random,20260715,reference_rankings_v1
CMA:104248,MET:307959,89,random,20260715,reference_rankings_v1
CMA:104248,MET:318460,90,random,20260715,reference_rankings_v1
CMA:104248,MET:307853,91,random,20260715,reference_rankings_v1
CMA:104248,MET:308024,92,random,20260715,reference_rankings_v1
CMA:104248,CMA:134604,93,random,20260715,reference_rankings_v1
CMA:104248,CMA:108038,94,random,20260715,reference_rankings_v1
CMA:104248,MET:308105,95,random,20260715,reference_rankings_v1
CMA:104248,CMA:104243,96,random,20260715,reference_rankings_v1
CMA:104248,MET:308076,97,random,20260715,reference_rankings_v1
CMA:104248,MET:310697,98,random,20260715,reference_rankings_v1
CMA:104248,MET:307991,99,random,20260715,reference_rankings_v1
CMA:104248,CMA:164429,100,random,20260715,reference_rankings_v1
CMA:104248,MET:308026,101,random,20260715,reference_rankings_v1
CMA:104248,MET:318746,102,random,20260715,reference_rankings_v1
CMA:104248,CMA:108034,103,random,20260715,reference_rankings_v1
CMA:104248,MET:307961,104,random,20260715,reference_rankings_v1
CMA:104248,CMA:164430,105,random,20260715,reference_rankings_v1
CMA:104248,CMA:157111,106,random,20260715,reference_rankings_v1
CMA:104248,CMA:102924,107,random,20260715,reference_rankings_v1
CMA:104248,MET:307844,108,random,20260715,reference_rankings_v1
CMA:104248,CMA:104390,109,random,20260715,reference_rankings_v1
CMA:104248,MET:308029,110,random,20260715,reference_rankings_v1
CMA:104248,CMA:119690,111,random,20260715,reference_rankings_v1
CMA:104248,MET:833953,112,random,20260715,reference_rankings_v1
CMA:104248,MET:308283,113,random,20260715,reference_rankings_v1
CMA:104248,CMA:104241,114,random,20260715,reference_rankings_v1
CMA:104248,MET:308053,115,random,20260715,reference_rankings_v1
CMA:104248,MET:751900,116,random,20260715,reference_rankings_v1
CMA:104248,MET:308017,117,random,20260715,reference_rankings_v1
CMA:104248,MET:310695,118,random,20260715,reference_rankings_v1
CMA:104248,CMA:104234,119,random,20260715,reference_rankings_v1
CMA:104248,MET:313153,120,random,20260715,reference_rankings_v1
CMA:104248,MET:319524,121,random,20260715,reference_rankings_v1
CMA:104248,MET:307941,122,random,20260715,reference_rankings_v1
CMA:104248,MET:307851,123,random,20260715,reference_rankings_v1
CMA:104248,CMA:165266,124,random,20260715,reference_rankings_v1
CMA:104248,CMA:119652,125,random,20260715,reference_rankings_v1
CMA:104248,MET:308058,126,random,20260715,reference_rankings_v1
CMA:104248,MET:308044,127,random,20260715,reference_rankings_v1
CMA:104248,MET:308285,128,random,20260715,reference_rankings_v1
CMA:104248,CMA:165269,129,random,20260715,reference_rankings_v1
CMA:104248,MET:315700,130,random,20260715,reference_rankings_v1
CMA:104248,MET:308034,131,random,20260715,reference_rankings_v1
CMA:104248,MET:308056,132,random,20260715,reference_rankings_v1
CMA:104248,CMA:104245,133,random,20260715,reference_rankings_v1
CMA:104248,MET:319574,134,random,20260715,reference_rankings_v1
CMA:104248,CMA:104238,135,random,20260715,reference_rankings_v1
CMA:104248,MET:675980,136,random,20260715,reference_rankings_v1
CMA:104248,CMA:165184,137,random,20260715,reference_rankings_v1
CMA:104248,MET:313152,138,random,20260715,reference_rankings_v1
CMA:104248,CMA:302272,139,random,20260715,reference_rankings_v1
CMA:104248,MET:312669,140,random,20260715,reference_rankings_v1
CMA:104248,MET:314363,141,random,20260715,reference_rankings_v1
CMA:104248,MET:317736,142,random,20260715,reference_rankings_v1
CMA:104248,MET:308027,143,random,20260715,reference_rankings_v1
CMA:104248,MET:308040,144,random,20260715,reference_rankings_v1
CMA:104248,MET:307940,145,random,20260715,reference_rankings_v1
CMA:104248,MET:310698,146,random,20260715,reference_rankings_v1
CMA:104248,MET:308042,147,random,20260715,reference_rankings_v1
CMA:104248,CMA:126684,148,random,20260715,reference_rankings_v1
CMA:104248,CMA:164428,149,random,20260715,reference_rankings_v1
CMA:104248,CMA:104244,150,random,20260715,reference_rankings_v1
CMA:104248,CMA:104246,151,random,20260715,reference_rankings_v1
CMA:104248,CMA:134948,152,random,20260715,reference_rankings_v1
CMA:104248,MET:308113,153,random,20260715,reference_rankings_v1
CMA:104248,CMA:119693,154,random,20260715,reference_rankings_v1
CMA:104248,MET:307964,155,random,20260715,reference_rankings_v1
CMA:104248,CMA:292530,156,random,20260715,reference_rankings_v1
CMA:104248,CMA:114132,157,random,20260715,reference_rankings_v1
CMA:104248,CMA:119676,158,random,20260715,reference_rankings_v1
CMA:104249,MET:312669,1,random,20260715,reference_rankings_v1
CMA:104249,MET:315700,2,random,20260715,reference_rankings_v1
CMA:104249,MET:307853,3,random,20260715,reference_rankings_v1
CMA:104249,MET:312615,4,random,20260715,reference_rankings_v1
CMA:104249,CMA:165184,5,random,20260715,reference_rankings_v1
CMA:104249,MET:308039,6,random,20260715,reference_rankings_v1
CMA:104249,MET:308078,7,random,20260715,reference_rankings_v1
CMA:104249,CMA:157112,8,random,20260715,reference_rankings_v1
CMA:104249,CMA:104242,9,random,20260715,reference_rankings_v1
CMA:104249,MET:308026,10,random,20260715,reference_rankings_v1
CMA:104249,MET:313121,11,random,20260715,reference_rankings_v1
CMA:104249,CMA:104238,12,random,20260715,reference_rankings_v1
CMA:104249,CMA:149062,13,random,20260715,reference_rankings_v1
CMA:104249,MET:307940,14,random,20260715,reference_rankings_v1
